,0,0,0
398,2018-05-11T13:11:51.34,kevandaweeb,@BIG_ZENG yes? monkaS
399,2018-05-11T13:11:56.80,spikebaal,Piper
400,2018-05-11T13:11:57.57,BIG_ZENG,monkaStare have a nice day
401,2018-05-11T13:12:00.94,leon200101,Elven
402,2018-05-11T13:12:06.95,milezz_hs,2 non golden cards? cmon man
403,2018-05-11T13:12:08.79,nighthawk745,ty s-sir monkaStare
404,2018-05-11T13:12:10.51,Doeniel,I'd pipe 'er clintLewd
405,2018-05-11T13:12:11.93,チョマ,VoHiYo
406,2018-05-11T13:12:12.30,ElBe00,Value Novice
407,2018-05-11T13:12:12.79,sherman0288,Elven DEFINITELY
408,2018-05-11T13:12:13.25,Randy_Randerson322,FailFish
409,2018-05-11T13:12:17.50,Talynpl,"@AmazHS 19 June id DLC release date, so mark that"
410,2018-05-11T13:12:17.93,C0RNDOG,7-3 imo
411,2018-05-11T13:12:19.57,Fucc_Boi_Chan,@AmazHS P4wnyhof MrDestructoid joined NRG
412,2018-05-11T13:12:22.29,FapNapz,monkaStare Cuck.
413,2018-05-11T13:12:22.67,Xvinnivx,@AmazHS great 1:3 deck
414,2018-05-11T13:12:23.04,Talynpl,is
415,2018-05-11T13:12:24.05,Talynpl,...
416,2018-05-11T13:12:25.41,hegevik94,Missing a Sap
417,2018-05-11T13:12:29.42,alecuros,9-3
418,2018-05-11T13:12:30.8,ChakalakaC,9-3
419,2018-05-11T13:12:30.89,Neonldas,MrDestructoid ?
420,2018-05-11T13:12:34.5,Stripsel,WutFace
421,2018-05-11T13:12:35.85,nobody045133,1:3 LUL
422,2018-05-11T13:12:38.77,itsFunell,1 - 3 deck LUL
423,2018-05-11T13:12:41.4,Agera153,WutFace
424,2018-05-11T13:12:41.91,72oxDays,12-2
425,2018-05-11T13:12:44.53,nighthawk745,monkaStare chat a bit nervous today monkaStare
426,2018-05-11T13:12:44.98,WlSPA,@チョマ H I M OMEGALUL D KonCha
427,2018-05-11T13:12:45.26,Windfollower,8-3
428,2018-05-11T13:12:45.88,TP_EZREAL_BEATS_NA,I will fight with honor ResidentSleeper
429,2018-05-11T13:12:46.12,leon200101,NO EPICS! NO LEGENDARIES!
430,2018-05-11T13:12:47.65,TastyD,@AmazHS I'm supposed to work but i prefer watching your stream :)
431,2018-05-11T13:12:49.20,C0RNDOG,"@AmazHS As you are such a god at arena, you can probably achieve 3-3 with this 12-0 deck :)"
432,2018-05-11T13:12:49.24,チョマ,@WlSPA DansGame
433,2018-05-11T13:12:52.27,vincent_arab,TriHard
434,2018-05-11T13:12:53.14,BIG_ZENG,POGGERS
435,2018-05-11T13:12:54.01,チョマ,@WlSPA Hello KonCha
436,2018-05-11T13:12:55.,Agera153,POGGERS
437,2018-05-11T13:12:55.38,Talynpl,gachiGASM
438,2018-05-11T13:12:55.66,sherman0288,@amazhs is pick pocket a good card in arena?
439,2018-05-11T13:12:56.66,Jupii,@AmazHS say happy birthday to somandy 😡
440,2018-05-11T13:12:56.97,チョマ,Billy PepeHands
441,2018-05-11T13:12:57.36,Kel_Ebek,PepeHands
442,2018-05-11T13:12:58.11,vincent_arab,PepeHands
443,2018-05-11T13:12:58.4,FapNapz,gachiGASM Clap
444,2018-05-11T13:12:59.98,Neonldas,@WlSPA amaz3
445,2018-05-11T13:13:00.60,Yasumino,PepeHands
446,2018-05-11T13:13:00.8,WlSPA,@Neonldas TehePelo
447,2018-05-11T13:13:02.01,cerrolus,A-Aniki?
448,2018-05-11T13:13:02.40,Gnoomgus,monkaS
449,2018-05-11T13:13:02.47,Talynpl,PepeHands
450,2018-05-11T13:13:03.07,BAERKMAESTRO,BILLY FeelsBadMan
451,2018-05-11T13:13:04.70,kit432,ANELE
452,2018-05-11T13:13:05.1,99redballooonss,TriHard Clap
453,2018-05-11T13:13:05.21,kevandaweeb,hi chat monkaS
454,2018-05-11T13:13:05.27,Agera153,PepeHands
455,2018-05-11T13:13:05.63,Renixion,BILLY PepeHands
456,2018-05-11T13:13:05.85,TP_EZREAL_BEATS_NA,TriHard
457,2018-05-11T13:13:06.0,flawlessday,TriHard
458,2018-05-11T13:13:06.75,WlSPA,monkaS
459,2018-05-11T13:13:08.8,nevermore8,FeelsBadMan
460,2018-05-11T13:13:10.36,Obfuscator7,BILLY BibleThump
461,2018-05-11T13:13:10.43,BIG_ZENG,monkaS
462,2018-05-11T13:13:11.52,HomingMissel,BILLY PepeHands
463,2018-05-11T13:13:11.80,Viridis,PepeHands
464,2018-05-11T13:13:13.01,biscuit717z,"not 1-3, -2 dsconnect"
465,2018-05-11T13:13:13.13,OsuSao,H OMEGALUL TTEST M OMEGALUL D @チョマ
466,2018-05-11T13:13:13.3,yunikani,TriHard
467,2018-05-11T13:13:16.6,itsFunell,PepeHands
468,2018-05-11T13:13:17.0,ElBe00,@AmazHS why dont u show enemy name ?
469,2018-05-11T13:13:17.2,Agera153,PepeHands noooooo
470,2018-05-11T13:13:19.91,Ahnez,HeyGuys Amaz
471,2018-05-11T13:13:20.25,Stripsel,my name is billy stop appropriating my culture 😡
472,2018-05-11T13:13:20.41,legobimo,billy PepeHands
473,2018-05-11T13:13:20.81,HappyFrogman,FeelsBadMan
474,2018-05-11T13:13:21.53,GuilleGarciam,billy never lives
475,2018-05-11T13:13:21.86,osvi24,bug SMOrc
476,2018-05-11T13:13:22.26,Neonldas,@AmazHS Say Happy Birthday to Somandy FeelsBirthdayMan
477,2018-05-11T13:13:24.25,kevandaweeb,@OsuSao hi from discord KonCha
478,2018-05-11T13:13:25.41,チョマ,@OsuSao TehePelo
479,2018-05-11T13:13:27.88,crunchybanana,Hi amaz3 amaz3
480,2018-05-11T13:13:28.3,Kalitaris,monkaS
481,2018-05-11T13:13:29.51,kit432,OMEGALUL
482,2018-05-11T13:13:30.5,BIG_ZENG,PepeHands let him live
483,2018-05-11T13:13:31.01,milezz_hs,u forgot to activate the MrDestructoid Bot Kappa
484,2018-05-11T13:13:32.16,チョマ,gachiGASM
485,2018-05-11T13:13:32.65,hegevik94,@AmazHS Please stop stealing that car
486,2018-05-11T13:13:35.52,vincent_arab,gachiGASM
487,2018-05-11T13:13:35.69,Kel_Ebek,amazGasm
488,2018-05-11T13:13:35.73,Quindecile,amazBASS
489,2018-05-11T13:13:35.88,TP_EZREAL_BEATS_NA,gachiGASM
490,2018-05-11T13:13:36.45,C0RNDOG,Yes please gachiGASM
491,2018-05-11T13:13:37.01,Christian_HS,:D
492,2018-05-11T13:13:37.49,Neonldas,@OsuSao Hello! amaz3
493,2018-05-11T13:13:37.64,Koskadelli,amazGASM
494,2018-05-11T13:13:38.39,T0rmented_,gachiGASM
495,2018-05-11T13:13:38.52,kit432,gachiGASM YES
496,2018-05-11T13:13:38.5,HappyFrogman,gachiGASM
497,2018-05-11T13:13:39.30,Firnaf,spanking Kreygasm
498,2018-05-11T13:13:39.3,OsuSao,@kevandaweeb PogChamp KonCha
499,2018-05-11T13:13:40.03,HomingMissel,gachiBASS
500,2018-05-11T13:13:41.15,SebiMk,yes please gachiGASM
501,2018-05-11T13:13:42.77,EloGiggIe,SPANK HIM
502,2018-05-11T13:13:43.42,alienwa12e,YES neaceGasm
503,2018-05-11T13:13:43.65,Viridis,gachiGASM YES
504,2018-05-11T13:13:44.16,Talynpl,amazBASS
505,2018-05-11T13:13:46.24,crunchybanana,Yes daddy @amazhs
506,2018-05-11T13:13:46.42,Obfuscator7,amaz car stealing specialist
507,2018-05-11T13:13:47.66,Cye9,spank me daddy
508,2018-05-11T13:13:49.94,Ahnez,FeelsBirthdayMan
509,2018-05-11T13:13:50.4,Agera153,Chat such haters BibleThump
510,2018-05-11T13:13:50.43,ChocolatinhoNegro,Hi Amaz <3 how you doing today?
511,2018-05-11T13:13:50.61,BAERKMAESTRO,cmonBruh
512,2018-05-11T13:13:50.95,Christian_HS,FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan FeelsBirthdayMan
513,2018-05-11T13:13:53.02,OsuSao,@Neonldas Cool subs saying hello to a pleb PogChamp
514,2018-05-11T13:13:53.18,kit432,cmonBruh wtf
515,2018-05-11T13:13:53.74,Christian_HS,toastyFish
516,2018-05-11T13:13:53.7,Renixion,cmonBruh
517,2018-05-11T13:13:54.14,WlSPA,cmonBruh
518,2018-05-11T13:13:54.36,FapNapz,cmonBruh I heard it
519,2018-05-11T13:13:55.27,チョマ,FeelsBirthdayMan
520,2018-05-11T13:13:55.38,vincent_arab,TriHard
521,2018-05-11T13:13:55.55,foosan5,cmonBruh
522,2018-05-11T13:13:55.71,99redballooonss,cmonBruh
523,2018-05-11T13:13:55.96,BIG_ZENG,FeelsBirthdayMan Clap
524,2018-05-11T13:13:56.29,TP_EZREAL_BEATS_NA,haHAA CHAT
525,2018-05-11T13:13:57.11,flawlessday,cmonBruh hol up
526,2018-05-11T13:13:58.16,nighthawk745,cmonBruh FISBHOY
527,2018-05-11T13:14:00.4,nobody045133,BRUH WHAT?
528,2018-05-11T13:14:01.41,doran5511,cmonBruh
529,2018-05-11T13:14:01.73,Firnaf,cmonBruh she said it !
530,2018-05-11T13:14:03.02,Hamstah,hamstaDbg3
531,2018-05-11T13:14:05.73,TastyD,eureka TriHard
532,2018-05-11T13:14:08.28,milezz_hs,4 Mana 3/4 LUL
533,2018-05-11T13:14:08.50,Gnoomgus,FeelsBirthdayMan Clap
534,2018-05-11T13:14:10.31,Kel_Ebek,POGGERS 4 mana 3/4
535,2018-05-11T13:14:10.79,Medniy_Kuporoz,cmonBruh
536,2018-05-11T13:14:11.0,djahaha_,POGGERS its useless
537,2018-05-11T13:14:13.57,Threetreetri3,LuL
538,2018-05-11T13:14:13.94,vincent_arab,triT4 triT5 triT6
539,2018-05-11T13:14:17.87,CheetoInChief,KKona
540,2018-05-11T13:14:17.93,Doeniel,KKona Clap
541,2018-05-11T13:14:18.14,Perezzimo,KKona Clap
542,2018-05-11T13:14:18.61,FapNapz,KKona Clap
543,2018-05-11T13:14:18.99,milezz_hs,KKona Clap
544,2018-05-11T13:14:19.06,Randy_Randerson322,KKona
545,2018-05-11T13:14:19.47,vincent_arab,KKona
546,2018-05-11T13:14:19.60,kit432,KKona
547,2018-05-11T13:14:19.68,legobimo,kkONA
548,2018-05-11T13:14:20.46,anno4nymous,KKona
549,2018-05-11T13:14:20.97,Kel_Ebek,KKona Clap
550,2018-05-11T13:14:21.00,Viridis,KKona
551,2018-05-11T13:14:21.03,nighthawk745,KKona
552,2018-05-11T13:14:21.43,Christian_HS,KKona
553,2018-05-11T13:14:22.17,WlSPA,KKona
554,2018-05-11T13:14:22.40,99redballooonss,KKona
555,2018-05-11T13:14:22.41,チョマ,KKona
556,2018-05-11T13:14:23.88,HKL89,What does the Fox steel
557,2018-05-11T13:14:24.12,TP_EZREAL_BEATS_NA,KKona
558,2018-05-11T13:14:24.36,Edward_00,KKona
559,2018-05-11T13:14:25.22,Ahnez,KKona Clap
560,2018-05-11T13:14:26.49,Firnaf,KKona
561,2018-05-11T13:14:27.47,djahaha_,KKona
562,2018-05-11T13:14:28.15,Agera153,KKona
563,2018-05-11T13:14:28.96,legobimo,KKona
564,2018-05-11T13:14:29.08,Threetreetri3,KKona
565,2018-05-11T13:14:29.63,cerrolus,I LOVE MY SISTER KKona
566,2018-05-11T13:14:30.24,spikebaal,Kkona
567,2018-05-11T13:14:30.27,Renixion,KKona
568,2018-05-11T13:14:31.65,snariaz,Kkona
569,2018-05-11T13:14:32.37,kevandaweeb,haHAA
570,2018-05-11T13:14:37.,Issei22,forsen1337
571,2018-05-11T13:14:38.44,Terreriaplayer101,"@amazhs hey amaz, how are you doing today? amaz3"
572,2018-05-11T13:14:38.82,milezz_hs,thats not gonna happen
573,2018-05-11T13:14:44.58,spikebaal,KKona SMOrc
574,2018-05-11T13:14:45.32,RIPBillyPepeHands,"@AmazHS HI! Haven't seen you for a while. Keeping those calm streams, huh? HYPERS"
575,2018-05-11T13:14:49.89,Threetreetri3,4 mana 3/4 PogChamp
576,2018-05-11T13:14:49.9,djahaha_,close the KappaPride s OMEGALUL
577,2018-05-11T13:14:54.44,capricorn666,hey bajs forsenE
578,2018-05-11T13:14:54.64,Agera153,I LOVE MY COUSIN AND MY SISTER KKona
579,2018-05-11T13:14:54.92,sherman0288,4 mana 3/4 LUL
580,2018-05-11T13:14:55.3,Samppsom,Close the gates it's scamaz WutFace
581,2018-05-11T13:14:56.75,OmGKennyomg,@AmazHS Hello :)
582,2018-05-11T13:15:07.34,Catimen,Open the gates a little bit
583,2018-05-11T13:15:09.50,IronVolatile,H
584,2018-05-11T13:15:12.45,FapNapz,KKona Kiss me in my mouth brothers
585,2018-05-11T13:15:12.97,チョマ,KKona
586,2018-05-11T13:15:13.15,Kel_Ebek,FeelsBadMan ready..aim...
587,2018-05-11T13:15:13.72,Koskadelli,@AmazHS That Lights Justice has been doing WORK
588,2018-05-11T13:15:13.98,Alphawolf1864,SMOrc
589,2018-05-11T13:15:14.28,kevandaweeb,@AmazHS who's your favorite mid laner in L OMEGALUL L
590,2018-05-11T13:15:15.21,taigarida0,Hiiii
591,2018-05-11T13:15:15.40,djahaha_,KKona Clap SMOrc
592,2018-05-11T13:15:16.78,Neonldas,KKona ?
593,2018-05-11T13:15:18.98,fish_you,"@amazhs Hi amaz, respond to me or 0-3"
594,2018-05-11T13:15:20.47,Threetreetri3,KKona
595,2018-05-11T13:15:29.02,チョマ,POGGERS
596,2018-05-11T13:15:30.45,HappyFrogman,monkaS
597,2018-05-11T13:15:31.19,spikebaal,Tarim bois
598,2018-05-11T13:15:35.16,Christian_HS,PogChamp 6 mana Tarim
599,2018-05-11T13:15:45.04,Viridis,SeemsGood 1 mana discover tarim
600,2018-05-11T13:15:46.14,BAERKMAESTRO,ok i will gachiGASM
601,2018-05-11T13:15:49.00,Scilex96,KKona
602,2018-05-11T13:15:52.83,sherman0288,BEAT IT
603,2018-05-11T13:16:02.98,RandomRay,candleshot is too strong
604,2018-05-11T13:16:12.81,kevandaweeb,@Christian_HS hi from Discord amaz3
605,2018-05-11T13:16:15.30,Scilex96,Chat type gachiGASM if u
606,2018-05-11T13:16:19.60,SolidusA,Tyrone
607,2018-05-11T13:16:20.72,T0rmented_,TAREEM LUL
608,2018-05-11T13:16:23.05,Christian_HS,@kevandaweeb amaz3 Hello
609,2018-05-11T13:16:23.50,Cazza1442,PogChamp
610,2018-05-11T13:16:24.00,spikebaal,Tarym
611,2018-05-11T13:16:29.88,nobody045133,gachiGASM
612,2018-05-11T13:16:33.49,spikebaal,and SMOrc
613,2018-05-11T13:16:33.75,snariaz,gachiGASM
614,2018-05-11T13:16:34.14,Threetreetri3,Tareem
615,2018-05-11T13:16:35.16,milezz_hs,why steed coming
616,2018-05-11T13:16:36.08,cerrolus,@AmazHS do you want to be a game designer in the future?
617,2018-05-11T13:16:37.07,Kel_Ebek,SMOrc Clap
618,2018-05-11T13:16:38.36,Cazza1442,SMOrc
619,2018-05-11T13:16:38.49,BeyondUtopia,SMOrc nice
620,2018-05-11T13:16:40.40,nevermore8,chocoSMORC chocoSMORC
621,2018-05-11T13:16:41.70,lightshad3z,steed BlessRNG
622,2018-05-11T13:16:42.12,quip27,Kings BlessRNG
623,2018-05-11T13:16:48.02,sherman0288,Turn 6 steed...
624,2018-05-11T13:16:51.07,alienwa12e,gee gee
625,2018-05-11T13:16:51.49,spikebaal,Order
626,2018-05-11T13:16:53.37,Agera153,12-0 SMOrc
627,2018-05-11T13:16:54.99,Larwood,monkaS
628,2018-05-11T13:16:56.40,IronVolatile,H
629,2018-05-11T13:16:58.30,Cazza1442,k
630,2018-05-11T13:16:59.64,faaappp,HeyGuys
631,2018-05-11T13:17:00.37,Threetreetri3,Draw second LuL
632,2018-05-11T13:17:03.07,samsramlive,pokiHey pokiGUN
633,2018-05-11T13:17:06.31,sherman0288,ORDER LUL
634,2018-05-11T13:17:09.92,anno4nymous,SMOrc Clap
635,2018-05-11T13:17:12.1,BAERKMAESTRO,IM ALREADY BEATING IT
636,2018-05-11T13:17:12.43,チョマ,🤔
637,2018-05-11T13:17:17.96,spikebaal,WutFace
638,2018-05-11T13:17:18.47,Kel_Ebek,amazMmm
639,2018-05-11T13:17:19.05,epicdudeguyman,SeemsGood Clap
640,2018-05-11T13:17:19.50,milezz_hs,🤔
641,2018-05-11T13:17:19.71,faaappp,savjzThink
642,2018-05-11T13:17:19.94,TirMcDohll,🤔
643,2018-05-11T13:17:20.48,Randy_Randerson322,🤔
644,2018-05-11T13:17:23.08,gansterara,MMMMMMMMHHHHHH
645,2018-05-11T13:17:24.29,Firnaf,🤔
646,2018-05-11T13:17:24.50,snariaz,cwnMoon
647,2018-05-11T13:17:24.71,Yaylay,3 STARS LUL
648,2018-05-11T13:17:25.43,Talynpl,amazMmm
649,2018-05-11T13:17:25.60,alienmustard,it must be toastyH
650,2018-05-11T13:17:26.04,Agera153,:thinking:
651,2018-05-11T13:17:26.86,nighthawk745,🤔
652,2018-05-11T13:17:27.50,lightshad3z,pyro consec BlessRNG
653,2018-05-11T13:17:27.61,Neonldas,nb3Thinking
654,2018-05-11T13:17:27.8,Paverix,TriHard
655,2018-05-11T13:17:27.93,kit432,TriHard Clap
656,2018-05-11T13:17:28.14,alienwa12e,@AmazHS is tarim actually the best card in the game ??
657,2018-05-11T13:17:28.56,Cazza1442,🤔🤔🤔
658,2018-05-11T13:17:28.94,Fr3dY09,monkaStare no i'm not
659,2018-05-11T13:17:30.08,hexenring,amazMmm amazMmm
660,2018-05-11T13:17:30.35,Gnoomgus,monkaS
661,2018-05-11T13:17:31.08,djahaha_,CoolStoryBob
662,2018-05-11T13:17:31.3,cerrolus,TriHard
663,2018-05-11T13:17:31.44,locen,:thinking:
664,2018-05-11T13:17:33.05,nevermore8,chocoThink
665,2018-05-11T13:17:33.10,pathetic_appl3,monkaS
666,2018-05-11T13:17:34.42,WlSPA,TriHard
667,2018-05-11T13:17:34.58,Terreriaplayer101,amazMmm amazMmm amazMmm
668,2018-05-11T13:17:35.04,SebiMk,WutFace
669,2018-05-11T13:17:35.61,Kel_Ebek,monkaS
670,2018-05-11T13:17:35.90,mbison27,But paladin has been nerfed Amaz Kappa
671,2018-05-11T13:17:36.43,Hamstah,SeemsGood
672,2018-05-11T13:17:36.60,met1911,gachiGASM
673,2018-05-11T13:17:37.82,Viridis,monkaS what
674,2018-05-11T13:17:38.34,HappyFrogman,EZ Clap
675,2018-05-11T13:17:38.37,T0rmented_,WutFace
676,2018-05-11T13:17:38.77,lightshad3z,monkaS
677,2018-05-11T13:17:39.22,チョマ,EZ Clap
678,2018-05-11T13:17:40.12,BIG_ZENG,monkaS
679,2018-05-11T13:17:40.97,leon200101,What was your Tarim Rating?
680,2018-05-11T13:17:42.10,Agera153,haHAA
681,2018-05-11T13:17:42.76,snariaz,gachiGASM EZ
682,2018-05-11T13:17:42.89,チョマ,monkaS
683,2018-05-11T13:17:43.0,alienmustard,toastyT
684,2018-05-11T13:17:43.84,nighthawk745,how did u know monkaStare
685,2018-05-11T13:17:44.47,glennji_is_with_u,monkaStare
686,2018-05-11T13:17:45.38,Koskadelli,Quan Chi does that with the opponent's leg in Mortal Kombat 4 LUL
687,2018-05-11T13:17:45.85,sherman0288,Steal silver sword and win the game
688,2018-05-11T13:17:46.61,FapNapz,WHY ARE YOU PUNCHING YOURSELF 😡
689,2018-05-11T13:17:48.21,MeMojo,monkaS psycho
690,2018-05-11T13:17:49.91,OsuSao,1-0 POGGERS
691,2018-05-11T13:17:50.38,Viridis,TriHard GOT IT
692,2018-05-11T13:17:54.09,pepmes,amazLUL
693,2018-05-11T13:17:58.59,milezz_hs,DW is still the best
694,2018-05-11T13:17:59.92,Daroshin,1-3
695,2018-05-11T13:18:02.26,Yaylay,2 STARS LUL
696,2018-05-11T13:18:02.71,alienmustard,tarim toastyD
697,2018-05-11T13:18:03.65,Sneip0,amaz can´t even draft a deck with epics or legendarys FailFish FailFish FailFish
698,2018-05-11T13:18:03.69,alienwa12e,10 stars
699,2018-05-11T13:18:06.78,Threetreetri3,Tareem LuL
700,2018-05-11T13:18:07.44,snariaz,12 STARS
701,2018-05-11T13:18:08.32,BIG_ZENG,ChefFrank get cooking amaz
702,2018-05-11T13:18:10.05,Christian_HS,@AmazHS 8 Mana nerf inc
703,2018-05-11T13:18:12.41,djahaha_,delete ungoro BlessRNG
704,2018-05-11T13:18:17.12,WlSPA,@チョマ No Asim again? monkaStare
705,2018-05-11T13:18:20.1,Moldeno,@AmazHS have u played OFF by MG ?
706,2018-05-11T13:18:24.3,チョマ,@Windfollower TehePelo
707,2018-05-11T13:18:24.48,rabiet98,Kreygasm Kreygasm Kreygasm that coin
708,2018-05-11T13:18:30.47,kevandaweeb,@AmazHS whats your least fav HS card?
709,2018-05-11T13:18:31.25,pawsup4monster,omg bonus stream
710,2018-05-11T13:18:31.76,チョマ,@Windfollower miss sry TehePelo
711,2018-05-11T13:18:33.8,Sneip0,haha
712,2018-05-11T13:18:37.26,o0oxxo0o,first retire of the day FeelsGoodMan
713,2018-05-11T13:18:39.39,Gnoomgus,Pleb Deck FeelsBadMan
714,2018-05-11T13:18:41.21,チョマ,@WlSPA i don't know TehePelo
715,2018-05-11T13:18:41.79,Koskadelli,I can't ever see what @AsimUK types so I guess he banned for at some point LUL
716,2018-05-11T13:18:49.82,illidan0724,Vilespine Slayer LUL
717,2018-05-11T13:18:56.43,quip27,Vilespine Kappa
718,2018-05-11T13:18:57.10,Dantefftw,vilespine
719,2018-05-11T13:18:57.14,sherman0288,Vilespine LUL
720,2018-05-11T13:18:59.12,チョマ,🤔
721,2018-05-11T13:19:00.55,cpkhavemybabiesplz,vilespine bad card confirmed Kappa
722,2018-05-11T13:19:01.69,leon200101,You won the last game with a Legendary!
723,2018-05-11T13:19:03.76,PaddySan,@AmazHS ehhh and sonya yesterday?
724,2018-05-11T13:19:03.95,milezz_hs,game is already over lol
725,2018-05-11T13:19:0,チョマ,sense in HS 🤔
726,2018-05-11T13:19:04.32,JellyTofuFish,ftp deck OMEGALUL
727,2018-05-11T13:19:13.14,Kel_Ebek,FeelsBadMan Vilespine boolied
728,2018-05-11T13:19:14.63,Agera153,Kidnapper is such a good card though Kappa
729,2018-05-11T13:19:19.12,vineabottle,cult blood is common
730,2018-05-11T13:19:23.25,madsickohead,amaz 1-3 police is coming
731,2018-05-11T13:19:23.68,djahaha_,ftp deck OMEGAROLL
732,2018-05-11T13:19:24.57,folder___,@AmazHS Hello :DDD
733,2018-05-11T13:19:29.88,itsFunell,where is @asimUK PepeHands
734,2018-05-11T13:19:30.14,TK680,Hi Amaz
735,2018-05-11T13:19:30.77,QUOTE_ME_IF_KRIPP_SALTY,forsen1 forsen2 pls help my son want to delet his account forsen3 forsen4 forsen1337
736,2018-05-11T13:19:31.54,Paragon13G,!klopsu
737,2018-05-11T13:19:32.43,チョマ,Sonya amazGasm
738,2018-05-11T13:19:32.82,alienwa12e,@AmazHS blinkfox is common but glimerroot is epic LUL
739,2018-05-11T13:19:38.46,milezz_hs,Ricky Martin waiting room
740,2018-05-11T13:19:40.52,チョマ,@TK680 POGGERS
741,2018-05-11T13:19:41.1,Paragon13G,FeelsBadMan Klopsu
742,2018-05-11T13:19:42.59,vincent_arab,cmonBruh
743,2018-05-11T13:19:43.41,IronVolatile,Strider
744,2018-05-11T13:19:46.38,ignitorr,forsen1337
745,2018-05-11T13:19:47.22,GTz_joker21,I farted
746,2018-05-11T13:19:47.5,Yrgyo,cmonBruh
747,2018-05-11T13:19:48.45,Catimen,my favourite retire specialist is online FeelsGoodMan
748,2018-05-11T13:20:01.14,ShamanHarvest,Forsen to ping?
749,2018-05-11T13:20:04.9,FalcoaL,"i like you Amaz, but you are not my rng god!!"
750,2018-05-11T13:20:06.,Perezzimo,LUL
751,2018-05-11T13:20:07.66,djahaha_,@GTz_joker21 Clap
752,2018-05-11T13:20:07.71,gosamigo,Edwin LUL
753,2018-05-11T13:20:07.86,Gnoomgus,LuL
754,2018-05-11T13:20:07.95,milezz_hs,LUL
755,2018-05-11T13:20:08.08,Agera153,LUL
756,2018-05-11T13:20:08.46,チョマ,LuL
757,2018-05-11T13:20:08.62,Xtrasnoob,LUL
758,2018-05-11T13:20:09.19,socksandbananas,LUL LUL
759,2018-05-11T13:20:09.5,sentenza_hots,Dr. Curio
760,2018-05-11T13:20:09.66,Skaayzer,OMEGALUL
761,2018-05-11T13:20:09.69,Yaylay,LUL
762,2018-05-11T13:20:09.74,FapNapz,LUL
763,2018-05-11T13:20:11.34,CleverRacoon,LUL
764,2018-05-11T13:20:11.98,ChocolatinhoNegro,LUL
765,2018-05-11T13:20:12.04,Ossyrin,LUL
766,2018-05-11T13:20:12.45,Wulverine_,LUL
767,2018-05-11T13:20:12.47,Firnaf,LUL
768,2018-05-11T13:20:12.50,notmrbeast6000btw,lul
769,2018-05-11T13:20:12.5,mbison27,LUL
770,2018-05-11T13:20:12.81,nevermore8,LUL
771,2018-05-11T13:20:12.97,legobimo,LUL
772,2018-05-11T13:20:14.38,glennji_is_with_u,OMEGALUL
773,2018-05-11T13:20:14.55,Hogarth_95,ahahah
774,2018-05-11T13:20:14.80,gatofilao,LUL
775,2018-05-11T13:20:14.94,ThunderCookie09,LUL
776,2018-05-11T13:20:15.32,Koskadelli,LUL
777,2018-05-11T13:20:15.66,Threetreetri3,LuL
778,2018-05-11T13:20:15.69,notmrbeast6000btw,LUL
779,2018-05-11T13:20:15.73,Splendot,aurLUL
780,2018-05-11T13:20:16.99,lightshad3z,LUL
781,2018-05-11T13:20:19.43,Samppsom,OMEGALUL
